"","x"
"406","RT @sondage_de_FDP: Le jeter de babouche est magnifique j'en peux plus la!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+FE0F> https://t.co/gsTZXBgkds"
"407","RT @Ali2Kur: T'imagine t'es née le 29 février? Tu vas fêter ton aniv tout les 4 ans.."
"408","@JeremyPgt ok j'admets, le ski c'est cool mais beaucoup trop cher"
"409","@_CleoRpg -Kai sort actuellement d'une petit ruelle au coin de la ville avec du sang un peu sur le coin des lèvres.-"
"410","RT @08022102_: Les ""post bad mariage"" c'est sûrement la chose qui me dégoûte le plus ici.."
"411","RT @Aokagamuro: Jsuis sortie j'ai cliqué vite fait sur le vring u et jsuis tombée sur ça MDR https://t.co/lo6u88aquP"
"412","Et le temps est de nouveau couvert xD"
"413","Test  Skiier a terminé le Oka Ski Marathon avec un temps de 00:23:38. Félicitations!!"
"414","Mdrrrr J'viens de me rendre compte que y avait un I, II et III sur mon dm je croyais y avait que le III c chiant"
"415","Ce que la voix peut cacher, le regard le livre"
"416","RT @lemondefr: VIDEO - Mario Vargas Llosa : Donald Trump est un « clown démagogique et raciste » https://t.co/ANF20KwWzH https://t.co/bIOU5…"
"417","Sa c un bail on part après ya plus De bus pour le retour"
"418","@PirogueBleu  d'avoir du mal à le dire à cause de cette association, précisément"
"419","RT @incxmpris: ne dépend jamais de personne, parce que dans ce monde même ton ombre te quitte dans le noir."
"420","#PetitJavaisPeur de Sherkan le tigre dans le livre de la jungle <ed><U+00A0><U+00BD><ed><U+00B0><U+00BE><ed><U+00A0><U+00BD><ed><U+00B0><U+00B9>"
"421","Un chien pour le handicap présenté par aftaa.fr — KissKissBankBank https://t.co/omy1owhbG9 via @kissbankers"
"422","@Newleo27 @MrAntoine56000 insulte ? bah dit donc le petit ne sait pas faire la différence entre des insultes et des phrase sans insulte :O"
"423","RT @imSalem__: Les Arabes,leurs mariages c’est un délire , ils louent des Audi,des Lambo, des fusées ,des Jet packs ,pour finir au 8eme eta…"
"424","RT @ScienceMonde: VIDÉOS – Pourquoi Scott Kelly est devenu l'astronaute le plus cool de l'univers - metronews https://t.co/SntcVo6iAy https…"
"425","RT @RayaneIzi: Subhnan Allah le temps dehors Dieu est vraiment puissant <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F>"
"426","le 3eme trimestre jme dit trop y sert a r jv pas taffer"
"427","RT @NegroIncompris: le pire jcrois c ls gens ki se croient indispensables ptdr vs etes ls meilleur vs changez pas"
"428","RT @babapoli7: Le code pas le code Tie la va !"
"429","RT @AnnieLichtner: #Digital et #Sénior : le binôme gagnant pour la fidélisation ! https://t.co/RpxTWyGweD https://t.co/sBiHJvnrMy"
"430","RT @anthoo_p: C'était le feu apres dans le bar <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>"
"431","RT @d_elite_literie: Les caractéristiques importantes des #matelas sont le niveau de consistance et la qualité des matériaux. #literie http…"
"432","RT @ClubUJazz: #Concours : FL + RT pour tenter de gagner le #vinyle « Ascencion »  de John Coltrane !
Tirage au sort Jeudi 12h https://t.co…"
"433","@NadaBaklava @LilaDelcamp j'avoue que c'est naze sur celui là, mais j'aime bien le reste perso"
"434","Tout le monde dis il neige moi là où je suis y'a un grand soleil"
"435","J'écoute le nouvel album des the 1975 chui ;____; pq jme suis embrouillé avec laura :'((((((("
"436","RT @UneGarces: Je suis le genre de fille qui boude mais qui craque au bout de deux minutes.<ed><U+00A0><U+00BD><ed><U+00B8><U+0090>"
"437","RT @Buraaak: Team pas de message mignon le soir, ni le matin, ni jamais"
"438","Qui se transforme en orage de neige. EN ORAGE DE NEIGE. A Paris putain. Paris.
Je suis sur le cul.

#LT"
"439","RT @JVCom: BREAKING NEWS : cette averse de neige aura duré aussi longtemps que le Pokémon Direct"
"440","@damkup @MichaelTshi Mais par le ciel d'où tenez-vous que la résolution 2211 contredit les précédentes et est préséante?"
"441","Grave le pvp en 1.9 est pas mal :p"
"442","RT @AlexOTime: les profs ça fait 20ans ils sont au lycée ils savent tjrs pas quand ça sonne moi ça fait trois ans j'y suis je le sais plus …"
"443","VIDÉO. Le roadtrip aux 457 missions pour parcourir les États-Unis https://t.co/5fKTT2pIA6"
"444","RT @HBMathieuAZ: CONCOURS : 75 FOLLOWER POUR LE TIRAGE AU SORT. RT POUR TENTER DE GAGNER LE PACK https://t.co/EhydNMjrJu"
"445","@egzon_erexhepi @BoschettiSteen je ne veux pas un 7-0 mais effectivement le cas échéant une politique d'opposition profilée sera nécessaire"
"446","@Tinkerbell_ring Bon par contre, avec le confrère adverse, pas de souci hein ? (spour 1 ami) (en plus, il y a prescription me souffle-t-il)."
"447","Le rêve est fini, mnt il pleut"
"448","RT @job92congo: Gradur quand il venait d'arriver dans le game et qu'il envoyais  des freestyle sheguey chaque semaine c'était énerver. Main…"
"449","RT @Amir_Off: Le clip de #JaiCherché MAINTENANT disponible en INTEGRALITE et en EXCLUSIVITE sur @melty_fr ! :) &gt;&gt; https://t.co/seddhJqKyw  …"
"450","RT @thatsojazzo: ma soeur elle a fait une crise de nerf parce qu'on lui a pas fait de tartiflette pour le gouter :////// 
comment je quitte…"
"451","@JosselinTixier excuse moi de te dire ça mais tu es extrêmement drôle toi dit donc ! Pas trop dur le brevet cette année ?"
"452","Instant foodporn: découvrez le cornet de glace-donut https://t.co/MgAT0F9veJ https://t.co/HORqUjo9Tv"
"453","RT @LilasPlay: Le 3 du 26 et le 27 j'arrive pas j'vous en supplie https://t.co/steJlpUanc"
"454","RT @metamorose: rester 4h assise sur une chaise pour rater le bac blanc jdis non"
"455","RT @HSurimi: Pour cette fille que j'aime fort, s'il vous plait RT pour ma meilleure elle n'a jamais pu le rencontrer ni le voir #JustinBieb…"
"456","Mais wshhh c quoi le temps la???"
"457","RT @Petersdxllas: Bonjour cette personne a disparu dimanche ! Pensez à ses proches. Merci de #Rt le plus possible s'il vous plaît. https://…"
"458","Le saviez-vous? #SextInfo répond à toutes les questions sur la santé sexuelle. #mensssuelle @_FQPN_ https://t.co/lyRYkak7s6"
"459","Une série documentaire réalisé pour le jeu Tom Clancy's The Division par Ubisoft Biborg &amp; R+I Creative ! https://t.co/ZNxTEZWzfO"
"460","RT @RunningAddictFr: On a la même passion, reste à porter le même maillot ! <ed><U+00A0><U+00BD><ed><U+00B8><U+0080> https://t.co/r7GLDvxHuo
RT pour gagner un des t-shirts ! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> ht…"
"461","RT @Samuel_Lafont: Tiens, le frère #Bartolone vient d'être fait chevalier de l'ordre du mérite https://t.co/ir3rvAjyFr #Regionales2015 http…"
"462","RT @NBeausson: Rdv le 11 mars @CEKEDUBONHEUR @DamidotValerie @CartmanOfficiel @Karimacharni @TalOfficial @HeleneSy @LeilaBekhti https://t.c…"
"463","""N'ba"" de Aya Cissoko dans Le Canard enchainé cette semaine @canardenchaine https://t.co/WQICP3GupW"
"464","RT @M_Champi: Les électeurs crédules et de gauche (répétition) quittent le navire https://t.co/hGaGWqtRHC"
"465","Le premier qui dérange mon placard, je lui casse la gueule"
"466","Jusqu'à le vent m'emportais mdr"
"467","@Sardoche_Lol ça prend en compte le ratio de wins en normale si il n'y a jamais eu de ranked avant je crois."
"468","faut pas regretter le passé et regarder vers le futur"
"469","RT @100Mercato: Selon le bilan financier de #Liverpool, le transfert de Luis #Suarez à #Barcelona a rapporté 96,3M€. https://t.co/a8Qzjxt2jr"
"470","Bonjour voici le lien d'un sondage pour mon tpe .Pourriez vous y répondre svp merci https://t.co/3iif5lrhRU"
"471","par contre qd jui rentrée G vu que jav une tâche sur le pantalon et jsp s'il l'a vu"
"472","RT @yacinelass: Comment tu peux défendre le viol, y'a 0 excuses"
"473","RT @asvpgraham: ""pourquoi t'es tout le temps en retard"" http://t.co/25USLMyyVB"
"474","C'est quand les gens sont encore là qu'il faut en profiter. Après c'est trop tard et tu regrettes de ne pas avoir pris le temps..."
"475","Quelle chute de marde.
Je suis amplement d'accord que le bashing envers Jenny Beavan, pour la simple raison... https://t.co/7VpotwBBMr"
"476","RT @KvcJulie: qui bande le plus quand je le frotte ??"
"477","@videoislamique @AlainJeanMairet @jazairi63 La plupart des haineux n'ont pas lu le livre de la haine..."
"478","Quelles sont les régions où il y a le plus d’offres d'emplois non pourvues ? https://t.co/7TDGjdKlBk via @Regionsjob"
"479","@svlvatores elle a les cheveux comme katherine? prcq si non, cst le premier double"
"480","RT @EnBeauce: Les Baroudeurs de Beauce-Centre Atome CC remportent le tournoi de Beauport https://t.co/ZUaPT5aOXL https://t.co/o0pUpq5NHF"
"481","RT @UneGarces: Le jour où dans les pub pour Mascara ils arrêteront de nous prendre pour des connes avec leurs putain de faux cils on aura f…"
"482","RT @Dao75: Starfoullah vous insulter le temps mais c le tout puissant qui nous envoi ce temps"
"483","RT @Amiibofrance: Suivez @amiibofrance et @GeekDealFR + RT ce tweet pour gagner un #amiibo Ryu ! #concours 
Fin le 18/03 18h https://t.co/P…"
"484","La boîte Easy-R Dacia désormais sur le dCi 90 https://t.co/s7exhSYXvh https://t.co/BDY0kG6dzx"
"485","Pk quand il neige dans le 77 je suis pas là pour le voir"
"486","RT @AS_Monaco: Reprise pour Cavaleiro et @BernardoCSilva. Le communiqué médical complet avant #SMCASM.

<ed><U+00A0><U+00BD><ed><U+00B3><U+0084><U+27A1> https://t.co/8WMjHHr0Ul https://…"
"487","Le jour de mon anniversaire tu me l'offre stp ?  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/Z6iFHsrIhL"
"488","RT @AlexVoce: #SiLaFinDuMondeArrivait Jawad nous hébergera. 
J'en suis sûr, il a le cœur sur la main c'garçon... https://t.co/aT0aOyIlkJ"
"489","C'est une blague le temps par contre"
"490","@Sebcpasbien @Lizicochon le mec qui tente de se rattraper x)"
"491","et surtout j'ai pas envie de le voir"
"492","@___MLSS c'est clair et ils le savent !"
"493","RT @Seb_Frit: A quel niveau relou vous estimez ce mec qui fout ses pieds à côté de moi, j'le connais pas, il pue et se croit seul. https://…"
"494","RT @US_Granville: #USGOM Bonne nouvelle pour ceux qui n'ont pas de place, le match sera retransmi sur écran géant à la salle de Herel, boul…"
"495","@Pandrox_ Roh dommage... Mais je me demande si je vais pas monter à Paris le faire, y'a plus de monde..."
"496","Apple, WhatsApp… : le conflit mondial entre les autorités et les géants du Web se durcit https://t.co/knCskGLkOs"
"497","J'ai les yeux aussi noirs que le démon,celui qui ressurgit et j'ai… https://t.co/OcrQAq39bR"
"498","Le bel épisode du jour de @hpauchon sur @franceinter avec un commissaire de l'exposition ""les Misérables"" à Réau
https://t.co/hvzEiGaC17"
"499","RT @Tokyoflesh: Journal de fin du monde jour 1: les astres sont alignés, sa y est la neige la pluie et le vent se sont combiné comme la pro…"
"500","Sois plus violent que le couuurs du torreeent
Sois plus puissant que les ouragaaans
Sois plus ardent que le feuuu du volcaaan"
"501","RT @melty_fr: EXCLU - @Amir_Off vient de dévoiler le clip J'ai Cherché, et il déchire ! https://t.co/xAN1wnCu6V https://t.co/mIEl51sWBx"
"502","RT @ThomasMonnier27: Voici le clip de ""J'ai cherché"" d'@Amir_Off ! 
--&gt; https://t.co/j4WJLhbf87
#Eurovision https://t.co/uJkCxm6S43"
"503","RT @ericstloup2: Je me souviens comment vs aviez ri du ""Sarkozy ? Tu ne le verras plus !"" @gouvernementFR 
Boomerang ds la tronche ! https:…"
"504","RT @PatWhite70: ANNULATION ¦Pont Jacques-Cartier : fermetures complètes de nuit le 7-8-9 mars"
"505","Le pouvoir de changer toute mes notes  https://t.co/PHqe4NQ9kp"
"506","Hier on était à Cuba y avait vla le soleil et la on rentre y a de l'orage et après de la neige"
"507","RT @DiaahGrs: Mais ça vous choque de voir la neige en Mars tsa mais c'est un des signes de la fin des temps que le temps il divague comme ça"
"508","RT @darrylomankoy: ""@DorianTshim: Je suis pas sûr hn mais je crois que la go est ""possessive "" ou un truc dans le genre<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/YDCmt…"
"509","RT @MonsieurDream: Merci les lillois, beaucoup de sourires, de cadeaux et de dédicaces surtout <U+270D><ed><U+00A0><U+00BE><ed><U+00B4><U+0096><U+2795><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB> ! Le retour à Paris est triste."
"510","RT @tvlofficiel: Reportage spécial #SIA2016 ce soir dans le JT de TV Libertés (19h) avec @MLP_officiel, @Marion_M_Le_Pen &amp; élus #FN ! https…"
"511","Merci aux parisiens pour ce petit #PointMeteo qui nous rappelle qu'on a de la chance de vivre dans le sud"
"512","@lola_berger franchement t'etais  pas obliger de le rappeler <ed><U+00A0><U+00BD><ed><U+00B8><U+008C>"
"513","@PastaGringo Bonjour,nous n'avons pas trouvé de problème avec le service paypal.me,mais n'hésitez pas à nous recontacter si cela persiste^DW"
"514","@Synergy_MonkeyZ @Caroblueborn @NouilleNoire Et oui y'a le temps que je réfléchisse à ma vengeance ;)"
"515","@brokeandmodish ça sent le bazar sur le périph <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>"
"516","RT @LordFranko_: Le temps d'enlever les chaussettes elle peut se rendre compte qu'elle est sur le point de faire une erreur https://t.co/Lh…"
"517","Internet, c'est un peu comme les Neg Marrons, il fait le bilan. Voici le bilan de l'année internet 2015 https://t.co/XRsNgVmpvL"
"518","RT @Amir_Off: Prêts à découvrir le clip de #JaiCherché <U+2753>-&gt; il sera disponible dans exactement 30 minutes sur @melty_fr <U+2757><U+FE0F>"
"519","RT @imSalem__: Les Arabes,leurs mariages c’est un délire , ils louent des Audi,des Lambo, des fusées ,des Jet packs ,pour finir au 8eme eta…"
"520","Au Québec : Lino Saputo est le numéro 1 ! https://t.co/uGhRR3bjXk"
"521","RT @Le_Petit_Robert: #SiLaFinDuMondeArrivait tout le monde coucherait avec tout le monde et moi comme un con je serais en train de filmer .…"
"522","Bouleversé par le témoignage poignant d' Aristide Barraud aujourd'hui dans @lequipe ! Quelle force"
"523","RT @Francetele: Hommage à #Gainsbourg, disparu il y a 25 ans. Spéciale reprises Gainsbourg/Bashung dans @MontelesonTV dès le 14/03. https:/…"
"524","RT @pixelsfr: Apple, WhatsApp… : le conflit mondial entre les autorités et les géants du Web se durcit https://t.co/CyAHTWi9fR https://t.co…"
"525","Team j'ai procrastiné mes révisions au possible et je dois tout apprendre ce soir pck demain c'est le bac blanc oui j'aime"
"526","RT @Challenges: Quand l'élite des communicants juge le fiasco Hollande sur Périscope https://t.co/TJew4fDtnh Par  @B_Roger_Petit https://t.…"
"527","BLOG « Le Roi Eco », l’hommage de Daniel Bougnoux https://t.co/99woqZUMbq https://t.co/hvdSx25KzJ"
"528","RT @poeteamere: J'aurais aimé voir ton sourire au moins une fois pour pouvoir dire à la terre entière comme tu avais le genre de sourire qu…"
"529","RT @limogescsp: Suivez, ce soir, le 1/8ème de finale retour d'Eurocup face à Gran Canaria en direct sur @lequipe21. https://t.co/I5Tus2xNV7"
"530","RT @AlexOTime: le dimanche soir c'est le moment où tu regrettes de pas avoir assez profiter de ton weekend jvous jure"
"531","Le prof est tellement lent qu'il est encore dans le passé avec ses ""transparents"" au lieu de parler de diapos"
"532","Deux ans après avoir été brûlée, elle retire son masque - Le Tribunal Du Net https://t.co/2Wqw53omHa"
"533","@sulivangwed  c quoi l'expression que t'utilises le plus en ce moment <U+2661>?"
"534","RT @NanyPrinsaud: ""Ca fait 2 ans que j'nique le game et t'oses me demander comment j'm'appelle""<U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F>"
"535","Oui j'adore la neige &lt;3"
"536","RT @ThisisKiyemis: La manière dont une personne est habillée ne te donne pas le droit d'outrepasser ces droits et de porter atteinte à sa d…"
"537","RT @UnAfghan: Le petit de 5 ans qui se fait violer par un pédophile c'est sa faute aussi ? Psq il était trop sexy avec son petit short ?"
"538","Dans les story de tout le monde ça parle de la neige à Paris"
"539","Booba il a bouleversé le climat"
"540","RT @el_juliaaan: @LouDcrd oui je lance le hashtag #JeSuisAujourdhui soyez nombreux à vous mobiliser"
"541","RT @SLeFoll: Entretien ac le Commissaire @EU_Agri @PhilHoganEU pr avancer sur les positions françaises avt le Conseil du 14 mars https://t.…"
"542","RT @cvrentin: GUETTEZ LE LOGO DE COCA COLA EN FAIT SUR LE COTE C'EST UN BLANC QUI CRACHE SUR UN NOIR https://t.co/j4r1WheRhv"
"543","RT @KeenvOfficiel: Demain sonne le départ du #LOLVMMTour à #Toulouse au #Bikini et il est désormais #Complet <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #Merci https://t.co/rj68UI…"
"544","RT @manonbgt23: <U+2601><U+FE0F>Je participe pour gagner le dm avec Dylan que @SmileFor1D2307 met en jeu ! <U+2601><U+FE0F>

<U+2B50><U+FE0F> RT SVP <U+2B50><U+FE0F>"
"545","@KonbiniFr @ElodyBousquet on en a gardé de côté <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> Allez, kits giboulées de mars pour tout le monde <U+2614><U+FE0F>"
"546","@Strangerino_ thon c le feu"
"547","RT @balloo67: #SiLaFinDuMondeArrivait je poserais un jour de RTT le lendemain, pour  m'en remettre."
"548","RT @P93manu: Booba il a juste dit ""Vivement l'été pourvu qu'il neige"" il a déréglé le climat."
"549","RT @zakthug: Sur le coran a la sortie du lycee jai pousser une meuf sans mexcuser elle ma ajouter sur fb elle ma dis depuis tu ma pousser j…"
"550","RT @drewjadens: 9) vous me cassez les couilles avec vos histoire de 2000 surtout que la plupart des gens qui parle des 2000 sont ne le 31/1…"
"551","RT @paul_denton: Aujourd'hui, @Rue89 est sinistré et 9 des 25 journalistes du site gagnent moins de 1700 euros. Merci le directoire! https:…"
"552","RT @ClubMontagne: Pop in Risoul : focus sur le challenge féminin @StationdeRisoul @popineurope https://t.co/jLwi5Am4Yk https://t.co/tKaZJXQ…"
"553","@fbonnardelCAQ est-ce que le gouvernement est une mafia déguisé? ont se fait volé au grand jour. @phcouillard"
"554","Quand tu fracasses en surf, mais que t'as pas le physique #PrayForSilvanaLima #SurfBusiness https://t.co/Hw3g3FO80q https://t.co/KO86tofZ4O"
"555","Algérie : Le général-major Menad Nouba entame une visite de travail en Turquie: Le… https://t.co/OWN6DBJ5Xi"
"556","Le #CAC40  lâche les 4400 points après l'annonce du département de l'énergie américain sur les stocks de pétrole en forte hausse."
"557","@sabsory je ne comprends que le francais dsl"
"558","RT @dubmariane: @guvton933 faut vraiment qu'on arrête de vous supporter. Même pas foutu d'écrire correctement le français! Ras le bol de vo…"
"559","RT @NegroIncompris: Le jour où tout à basculer.. https://t.co/Re4sqvzKnG"
"560","@LALIGNEDEFREE Qu'attendez vous ? Le déluge ? 6h pour une réparation c'est une blague ? La relation client vous en faites quoi ?!"
"561","Batna : Installation d’un comité de pilotage de la convention entre le CAC et le CHU et des… https://t.co/ZhLXQtadgm"
"562","@HenriGolet sionisation selon BG c pas ca (israelien perverti par occident demoniaque tel qu il le decrit)
Passons
Tu es + au courant q moi"
"563","RT @claudepeze: C'est bien que la neige tombe tôt à Paris, ça laisse le temps à TF1 et France 2 de préparer un sujet de 20 minutes pour le …"
"564","RT @Team_Poissons: Le #Poisson sait qu'il faut se méfier de TOUT le monde, vraiment."
"565","RT @RSF_RWB: La vente aux enchères @ArtistesalaUne avec @libe est reprogrammée le 22 mars @Citedelarchi. Merci @MILLON_Auctions. https://t.…"
"566","@SindyOfficiel Le temps fait n'importe quoi maintenant, y a plus de saison"
"567","Installation d’un comité de pilotage de la convention entre le CAC et le CHU Batna et des… https://t.co/ln0Lntf6lM"
"568","RT @lisahrndz: La vie j'suis brusquée par le temps la"
"569","RT @lobs_live: Les résultats de cette étude sur le viol font froid dans le dos  https://t.co/Xnrqpvjdrb https://t.co/DutBd9us4m"
"570","Le film sera nul mais le dispositif envoie du lourd #BatmanvSuperman #4temps https://t.co/cggjOqOKkY"
"571","Il urine devant le directrice d’une maison de repos d’Antoing où vit sa maman: ""J’étais saoul, je... https://t.co/5maxC3jSKO @MedianextTV"
"572","Plus qu’une semaine pour vous inscrire au déjeuner-conférence de Calin Rovinescu, le 10 mars au @HyattRegencyMtl https://t.co/pKOokAVT9U"
"573","RT @Footballogue: [#Transfert] Selon la Sexta, Neymar discuterait toujours avec le PSG. https://t.co/eqyORurz4n"
"574","il neige en France, comment le vivez vous ? @j_lapper"
"575","RT @mompontet: J'espère que nos élus suivent le hashtag #OnVautMieuxQueCa Très instructif
Juste la vraie vie sans masque de millions de con…"
"576","Mieux que le biblio-bus, le cheval bibliothèque ! https://t.co/bg73wOeVZu via @ArchimagRedac"
"577","@dimip2 tu vois? TOULEMONDE te le dit. Cc @misteryJo"
"578","Les gars n'oubliez pas j'ai toujours le soleil"
"579","RT @Artie_Chaud: Aujourd'hui #Hidalgo va installer des migrants  dans le Bois de Boulogne
autre temps..<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1> https://t.co/etFcmHqJO8"
"580","Tous le monde à filmer la neige sur snap <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"581","RT @YASSR7_: Arrêtez de croir que vs êtes des bonhommes à gérer 10 go par jours, le vrais bonhomme c'est celui qui arrive a garder une femm…"
"582","RT @imSalem__: Les Arabes,leurs mariages c’est un délire , ils louent des Audi,des Lambo, des fusées ,des Jet packs ,pour finir au 8eme eta…"
"583","CA PARLE DE JEANNE DANS LE DOS"
"584","C'est finis la neige, le soleil revient #pointmeteo #barbes"
"585","RT @PalaisCongres: Merci @LeDL26et07 pour cette interview de @vincentniclo ! Un #concert unique à ne pas manquer le 27 mai ! https://t.co/3…"
"586","RT @P93manu: Booba il a juste dit ""Vivement l'été pourvu qu'il neige"" il a déréglé le climat."
"587","@LuciferM666 @TheDAREDEVILFan @SylaCharybde @Juuri_san On dirais un violeur le mec"
"588","Je suis arrivée à temps pour le Ask Jérémy et Lucie! Plus qu'à attendre une vingtaine de minutes&lt;3"
"589","Un forfait Red 500 Mo à 5 euros, et même 1 centime pour les abonnés fibre: Après le forfait ill... https://t.co/1zNIVf3mi3 #altetia #news"
"590","Il urine devant le directrice d’une maison de repos d’Antoing où vit sa maman: ""J’étais saoul, je ve... https://t.co/1SXenRPPpL (Tournai)"
"591","@matmartinelli le simple fait que ZZ fasse autant de travail musculaire montre bien que c'est pas 1 entraîneur français ^^"
"592","RT @vinesfoot: Dimitri Payet : ""West Ham est un petit Saint-Étienne. Le stade, les supporters dingues de leur équipe..."" https://t.co/UVgXX…"
"593","GameFly apporte le jeu en streaming sur les TV LG sous webOS https://t.co/DpQmUlATu3 #hardware https://t.co/SnbggwbxeN"
"594","RT @HasNoBlaze: ""63% des français considèrent qu'il est plus difficile pour les hommes que pour les femmes de maîtriser leur désir sexuel""
…"
"595","RT @lemondefr: VIDEO - Mario Vargas Llosa : Donald Trump est un « clown démagogique et raciste » https://t.co/ANF20KwWzH https://t.co/bIOU5…"
"596","RT @BIBIXHD: Il y a une tornade chez moi ma Nuda à fini dans le tramway et j'ai perdu un bras, en route pour l’hôpital RT pour chaque goûte…"
"597","Docteur Plumette : en vérité c moi le truc bizarre"
"598","RT @ThisisKiyemis: Personne vous apprendre à respecter le corps des femmes et leur droit à se refuser à vous ms ça vient parler des vêtemen…"
"599","RT @PaolaAudrey: PUNAISE @PublicFR, vous le faîtes exprès à la fin ? CE N'EST PAS DU COUPE DECALE, WTF ??? Vous pouvez pas GOOGLE ?? https:…"
"600","@CaptainObah Ui. Bah, ça passe, juste que jui ULTRA stressé de nature du coup j'étais vachement crispé. (+ y avait que le volant)"
"601","j'vous le dis je contrôle le temps"
"602","Le plus jeune centenaire de l'Histoire du Québec est décédé
La Sagesse en deuil  et un peu orpheline au Québec...
RIP
Benoît Joachin Lacroix"
"603","RT @sneazzy: le livre de la jongle https://t.co/51TQqZBur2"
"604","RT @Tinky_III: Quand tout le monde sur le TS crie ""OH PUTAIN IL NEIGE"" et là c'est la solitude"
"605","Y avait l'homme de ma vie dans le train"
"606","RT @CultureSexe: Je suis le genre de pote qui ne t'envoie pas de messages chaque jour, mais qui sera là si un jour il t'arrive la pire des …"
"607","B2s à décidé d'annuler le festival knock-out ! Car pas assez de tickets vendu pour pouvoir assurer un show... https://t.co/odHROeNfS7"
"608","Le code avec @melodieejohnson  <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/YDD5JalyLN"
"609","RT @likebIuejade: 8) ceux qui pensent que la Palestine c le seul pb dans le monde alrs là grosse flm, tu bois ça te sors ""et la Palestine a…"
"610","RT @monde_biodi: 35 000 dollars canadien.
Tel est le prix à débourser pour tuer l'un des 15 000 derniers ours polaire du Canada. https://t.…"
"611","RT @Gangja_666: j'ai fais un faux malaise ptdr les pompier ils sont venu tout jvois ma mère elle rentre dans le camion elle mdit ""je sais t…"
"612","Pourquoi il neige à Paris quand jsuis dans le sud ?<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>"
"613","RT @JVCom: BREAKING NEWS : cette averse de neige aura duré aussi longtemps que le Pokémon Direct"
"614","RT @Petersdxllas: Bonjour cette personne a disparu dimanche ! Pensez à ses proches. Merci de #Rt le plus possible s'il vous plaît. https://…"
"615","@LeaCastelMusic Une enfant abîmée je sais pas enlève plutôt le ""b"" sa te ressemble plus !"
"616","@PirogueBleu  la manipulation avec moi mais que ça rentre pas dans le cadre du PN, je risque"
"617","Escargophone trouvé !
Le légendaire chasseur de pirates capturé !
https://t.co/KgLm7Dq0IC #TreCru https://t.co/GsGWI04IIP"
"618","RT @Raymond_Jacquet: Dans le top 5 des choses qui me manquent le plus à l'OL, Lisandro est 1er, devant Lisandro, Lisandro, Lisandro et Lisa…"
"619","RT @cvrentin: le physique attire, la personnalité fait rester"
"620","RT @cvrentin: le physique attire, la personnalité fait rester"
"621","LE CALVAIRE DE NOUNOURS N’EST PAS TERMINE - ClicAnimaux https://t.co/b3qlfGb1al via @ClicAnimaux"
"622","Auxerrexpo et CFE organisent le  6 ème Salon des Vins de France  du 11 au 13 Mars 2016 https://t.co/8pOOWp6Yz6 via @wordpressdotcom"
"623","Le canton de Genève porte plainte contre une centrale nucléaire https://t.co/QmdZeA30ez"
"624","@Gurzil_ (En vrai c'est juste le nom qui match, pas les faits promis)"
"625","RT @plumedeschamps: #SIA2016, Nicolas Sarkozy est au salon depuis 7h30 ce matin dans le hall 1. Il est avec Interfel hall2 https://t.co/MSu…"
"626","@LhommeZer Y a des Jayn des Gael Wesh, des soldats de l'ombre qui ont déjà déréglé le réseau, on veut une finale après un 3 vs 3"
"627","@Thibextra En effet, il est passé à 16h16. Vous pouvez faire une réclamation pour le signaler si vous le souhaitez https://t.co/f41mP7Bgls"
"628","RT @Baki932: Jsui mort taleur le vigile il pistait un gars regarder comment il l'espionnai a travers les rayons https://t.co/CEl9JVI8jq"
"629","Le gros il est trop drôle mdr <ed><U+00A0><U+00BD><ed><U+00B8><U+009D>"
"630","RT @focustinu: il neige chez tt le monde mais pas chez moa"
"631","RT @bouyguestelecom: [#Concours] Follow + RT pour tenter de gagner le nouveau #SonyXperiaM5 et des places de cinéma ! Bonne chance <ed><U+00A0><U+00BC><ed><U+00BD><U+0080> https:…"
"632","@airdom A Quebec c'est le bordel pas pire! :P"
