"","x"
"426","Mdrrrr Guidec qui me sort ""ne vend pas la peau de l'ours avant de l'avoir tué"" je suis morte"
"427","Mes potes je les taille h24 c ma façon de leur montrer mn amour"
"428","RT @Sao__Tao: @Kaddddddd je pense que si .. Tu sais je suis très proche de Pastore.."
"429","RT @Sao__Tao: J ai mal à L œil droit et je me sens de légèrement fatigué Jvais voir ce que J ai sur Doctissimo.... Ah bah Voila. Il me rest…"
"430","#combatdessentiers Votez pour nous chaque jour d'ici le 23 mars 10K$ pour un sentier de #mtb Le bon lien : https://t.co/lDditTjIIR"
"431","RT @NicolasSarkozy: Tout dire avant les élections pour être en mesure de tout faire après. #NSParisien
<U+25BA>https://t.co/QX3Ztfod15"
"432","RT @Alextrxm: quand t'écoutes l'histoire de quelqu'un mais que tu ne peux pas y croire parce que tu n'es pas stupide https://t.co/1t69FEh8Y9"
"433","RT @Alextrxm: J'ai jamais vu autant de chance sur une photo <ed><U+00A0><U+00BD><ed><U+00B8><U+00AE><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/rInwPjah1S"
"434","Je pourrai faire des vidéos entières de mes commentaires devant un film et je serai rémunérée pour ça"
"435","Sarah qui m'harcèle de snaps où elle raconte son amour pour Cameron Dallas <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> trop chouuu"
"436","Plus que 56 followers !! N'oubliez pas de la suivre svp @SelenaGomezCtr"
"437","j'ai tellement de choses à faire j'ai l'impression que j y arriverai jamais"
"438","RT @salegamiin: #EtreCelibCest regarder de travers tout les couples et de dire des trucs du genre ""ça durera pas"""
"439","RT @Alextrxm: L'évolution de drake et rihanna <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> https://t.co/0Ot84TeiR9"
"440","TUEZ MOI CET ENCULÉ DE GOUVERNEUR SA RACE QUI CRÈVE DANS D'ATROCES SOUFFRANCES"
"441","Entretien avec Henri Kahudi - Hermine de Nantes Atlantique https://t.co/OKKknijUSv"
"442","RT @itele: Scott Kelly est de retour sur Terre après un séjour record de 340 jours dans l'espace <U+25BA> https://t.co/gHQHkGJ7Zm
https://t.co/hhW…"
"443","@zamvlek @Saloumaegy @maddieshit_ graave avant c'était ""The"" pays les gens allaient vivre là bas pour se faire de l'argent"
"444","@Kwais_ Je vais couler le long de tes bras"
"445","RT @TPMS: Pour remporter le ballon officiel de l'Euro 2016 dédicacé par Zidane, RT &amp; follow @TPMS ! #TPMSballon https://t.co/I2tRg3q2QT"
"446","RT @Vinc100FPS: J'aime une vidéo @YouTube de @luffywright - SUPER SMASH BROS #1 https://t.co/OzBmMFvBsh"
"447","On a tapper un bon sceau de poulet c'était magnifique mdr"
"448","RT @postbadroman: à faire avant de mourir https://t.co/5NmFvi7Aj7"
"449","RT @ActuFoot_: Michel a annoncé en conférence de presse qu'Abou Diaby s'est blessé au mollet et ne jouera pas face à Granville ! https://t.…"
"450","putain c bien beau les séries mais moi demain j'ai un putain de contrôle de physique et j'ai perdu mon cours"
"451","RT @Nozzen_PWL: #CONCOURS

Tente de gagner 10 clés Steam <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+0081>

Pour cela #RT + #FOLLOW @PowerConcours et @Nozzen_PWL <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>

TAS aux 500 RT https:…"
"452","@dakotasgap @Books__74 @LuxnBooks @JunBookIn @Lectrice_Lambda  difficile de le détester quand même mdr"
"453","Qui veut voir une position fœtale de fragile? Demander à @morganehlg <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"454","RT @s_assbague: 150 élus se mobilisent pour la libération de Moussa. (Tribune écrite avant libération conditionnelle)

#FreeMoussa 

https:…"
"455","RT @Linformatrice: La piété et la moralité d'un peuple se mesurent à  sa façon de traiter les  anciens et les miséreux. Tout le reste n'est…"
"456","@asenciojuli amoblar... Viene de moble"
"457","RT @ZaynMalikFr: #New | Barack Obama a récemment écouté ""PILLOWTALK"" de ZAYN, via son compte Spotify."
"458","RT @AnisElnaggar: Y'a des musiques qui rappellent trop de souvenirs, bon ou mauvais"
"459","J'suis vraiment déçue de l'attitude de certaines personnes."
"460","@JeanLucLemoine une repartie de dingue j adore ! #JeuTPMP"
"461","#EtreCelibCest créé un club célibataire qui crache sur les couples quand on commence à avoir le seum de tenir la chandelle <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"462","@nadiasaadaoui Hum bon esclave de la gestion"
"463","Oh mon dieu j'ai allumé ma tablette y a toutes les photos de mon xperia dessus j'ai peur"
"464","RT @twerkofheda: ""tu racontes trop ta vie sur twitter alors qu'on s'en blc"" les moldus de ma classe vs êtes gênants twitter c ps pour faire…"
"465","<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> l'un de mes préféré https://t.co/3BPQPvwhU8"
"466","Tout le monde me dis que c'est sur le coup de l'énervement mais je sais très bien qu'elle le pense"
"467","RT @80zekin: Le moment le plus triste de toute ma vie wlh https://t.co/5mRqjxakAY"
"468","@DocMartens_ ça le faisait chier de venir en campagne"
"469","RT @NolwennClt: J'me pose de ces questions sérieux"
"470","eh g peut-être brisé le pacte de la pp mais..... jsuis tjrs dans le game bae! @httpzou https://t.co/7CoKoM9sXc"
"471","@Yaaki_Elpatra Ptn j'en est marre de toi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>"
"472","«Tout ce que tu dis parle de toi; surtout quand tu parles d'un autre.»"
"473","Gros match de @kooples2 , continue comme ça à donner autant d'envie ! #FCSMFCN"
"474","J'ai récolté 165 unités de nourriture !  https://t.co/u6pBwCSUyv #android, #androidgames, #gameinsight"
"475","RT @Hnidobear: Rtsi ta daronne ça fait 12 ans elle met de l'arsenic dan ton ju dfrui chaque matin pour essayer dte tuer mais tn organisme s…"
"476","@MarieC7510 Oui, c'est délicat de déloger les deux qui sont devant lui de toute manière. Je suis déjà content qu'il joue, même à droite."
"477","RT @beyoungbeyours: Ma première expérience """"""amoureuse"""""" m'a anéantie tellement j'ai été rabaissée, que j'ai fini par croire que personne…"
"478","Marseille est sorti de presse! https://t.co/oMkLhZ3cei Les unes d'aujourd'hui via @jlouis69003 @KedgeMassiliaPr @laurentcollin"
"479","RT @LeMacRolecks: Je m'explique, comme dit mon gars Staya rien de justifie le viol. Rien."
"480","RT @Alextrxm: Quand on commence à me parler de quelqu'un que j'aime pas mais que c'est pour le critiquer <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/ka6wai9QVl"
"481","RT @Capricorne75014: 25 preuves que la nation musulmane est la merveille des merveilles de la terreur ! 
https://t.co/ku0ApAOhYf"
"482","RT @sebastienpla: Copil pour la création d'une #VoieVerte le long du #canaldumidi : 159 km, 450 000 usagers, 14 m d'€ de retombées éco http…"
"483","RT @727sailbags: [RECRUTEMENT]

Nous recherchons un(e) chargé(e) de communication - community manager :) 

Partagez, postulez, on... https:…"
"484","Un millier d'ouvriers birmans de la pêche indemnisés en #Thaïlande - Le Viêt Nam, aujourd' https://t.co/4qY9yl51WI"
"485","RT @Alextrxm: J'AI TROP HÂTE DE LE VOIR <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+008F> https://t.co/xKOgu1TUjv"
"486","@Kriesper_ lol je connais de non quand même faut juste que je vois"
"487","RT @LouisWitter: Dites @CENTURY21, on peut savoir ce qui justifie cet écart de salaire entre l'homme et la femme ? Merci, bisous. https://t…"
"488","RT @manon_lefeuvre: J'me méfie de tout h38<ed><U+00A0><U+00BD><ed><U+00B8><U+00B6>"
"489","Ptdr elle veut que Jme casse mais elle a pas les couilles de me foutre dehors."
"490","RT @Francoiszero2: La sécu te rembourse à 100 % si tu changes de sexe mais pas si tu changes de lunettes. #lafrancesocialo"
"491","@haerdinxo je sens un peu de haine en toi non ? Un peu comme quand Maggie va mourir ptdrrrrrr"
"492","@Lampatam J'ai un problème de dos qui s'est aggravé. Je commençais à avoir les jambes paralysées aussi, j'ai dû me faire opérer en urgence.&gt;"
"493","RT @troyeftbIue: MDRRRRR JE CHIALE DE RIRE ""@laughofcamilaa @tryingtobegold JE M'ATTENDAIS TELLEMENT PAS À LA FIN https://t.co/IItEy1sBmz"
"494","UBS France mise en examen pour subornation de témoin https://t.co/S1K7Y6jvfA"
"495","@floriandelattr4 à midi tout calme frère dors au dessus de ma couchette sinon sa va craquer de partout couz"
"496","N'oubliez pas de passer voir ma chaîne YouTube : SC4DRON"
"497","j'adore être avec des gens qui me font oubliée de regarder mon téléphone https://t.co/qG5AkLLl8p"
"498","RT @TPMS: Pour remporter le ballon officiel de l'Euro 2016 dédicacé par Zidane, RT &amp; follow @TPMS ! #TPMSballon https://t.co/I2tRg3q2QT"
"499","RT @mathilde_jhrn: Maintenant j'arrête de faire des efforts pour des personnes qui n'en valent pas la peine"
"500","RT @Vacances_ZoneA: Plus que 37 jours avant les #vacances de printemps !"
"501","RT @NabillaActu: Nabilla a tweeté, à propos de #TPMP : ""Parler bien avec vos bouches sales"" Pas sûr qu'elle fasse la promo de son livre dan…"
"502","RT @littlebrigant: Les lions n'ont pas besoin de rugir pour montrer qu'ils sont des rois."
"503","RT @mcdoforlife: qd j'dis ""mdr"" qd c drôle tout est dans l'intensité des r, moins y'a de r moins c drôle voilà"
"504","Faut que j'arrête de manger comme ça je vais être une grosse après <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>"
"505","RT @Nxncare: ""On a le choix, soit on se voit moche soit on essaie d'être une meilleure version de nous."""
"506","Escargophone attrapé !
Des photos exclusives de l'énigmatique Mr 0 !!
https://t.co/ywyCgHJxNI #TreCru https://t.co/kcv1aIPePc"
"507","RT @sadgirlsbeyonce: DEBBIE LA MAMAN DE PERRIE SE SOUVIENT JKDKDKD DE MOI???:€&amp;&amp;/ https://t.co/qr2YClfnyF"
"508","@LarqueFoot Deschamps champion de Série B pas de Série A. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>"
"509","RT @FrCulturePlus: Darwin : quelles sont les grandes idées de sa théorie ? https://t.co/JQN7FU15h7 @universcience https://t.co/7zrbSn8sPX"
"510","RT @Mdelormeau: Fin de l'Enregistrement de @LeSupplément avec le très sympa et brillant @alibaddou !C dimanche 12h50 sur @canalplus https:/…"
"511","RT @IciClover: Parfois ce sont ceux que tu aimes le plus qui te font le plus de mal https://t.co/gwr8fGXAGI"
"512","il pleut de ouf"
"513","RT @actu_jv: 54e numéro du Let’s Play de @Pixia40 sur Les Sims 4 ! https://t.co/bPxWNZmJYA https://t.co/s8C7ituw4W"
"514",""" Les start-up du cannabis lèvent 200 millions de dollars..."" paradis fiscaux.."
"515","@_Loukoum la magie de la peinture ;)"
"516","RT @manhack: A qui profite le business juteux du trafic de migrants et de réfugiés ? https://t.co/Y0Q0utXqsc"
"517","RT @oliviermathiot: Avec du @ronanLM inside : 2015, année de référence pour Credit Mutuel Arkea @cmarkea : https://t.co/vD7kGQq8ye @bibiche…"
"518","Affaire du CO2: l'incroyable réseau de l'homme qui défie les juges via @Mediapart https://t.co/z5tOcst5XC"
"519","RT @Zeauet: Ils sont capable de te mettre un couteau dans le dos et te demander pourquoi tu saignes"
"520","Quelle manque de respect"
"521","RT @SangKdobi: Ma sœur de 14ans ""toutes mes copines ont déjà fait l'amour"" ouais bah change de copine si tu vx pas que j'te frappe"
"522","RT @tousuncotefoot: Le XI de l'@ASSEofficiel :

Ruffier
Malcuit
T-Catherine
Perrin
Pogba
A-Ekotto
Selnaes
Cohade
Eysseric
M-Paquet
Soderlun…"
"523","#NP Hommes de l'ombre - Lunatic"
"524","@camncls si mais cetait une grosse boite et elles avaient la flemme de le porter <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>"
"525","RT @Felicie_brt: ""Donald Trump s'engage à interdire l'accès des états unis  à tous les musulmans "" + de nb propos xénophobes. 

Bonjour Hit…"
"526","RT @tippani_: ""le viol n'est pas justifiable""
et dans le même tweet elle tente de justifier le viol
bravo meuf t'es une championne https://…"
"527","Un peu de tout https://t.co/TiTJg8CVLv"
"528","RT @SourceReignFR: #INFO #REIGN La convention sera organisée à Paris, aucune date de prévue pour le moment à cause des emplois du temps des…"
"529","@NastiaCts1 ah nana les gens de L sont pas tous aussi cool que je le pensé..."
"530","RT @cyr081: Bruno Le Maire, moissonneur du Salon de l’agriculture https://t.co/98Ivcrw8wO via lemondefr"
"531","RT @aude_lenglez: La vie de gogo c gagner des billeyyyy<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>"
"532","RT @LouisWitter: Dites @CENTURY21, on peut savoir ce qui justifie cet écart de salaire entre l'homme et la femme ? Merci, bisous. https://t…"
"533","RT @silencimm: J'aimerai bien qu'une maquilleuse pro un jour me maquille, avec le conturing et tout juste pour voir ma gueule avec autant d…"
"534","RT @fantastyrion: Le q de captain c'est de l'art https://t.co/2Zfr0MVGMn"
"535","RT @LP_Arts: Les archives de Bob Dylan acquises par l'Université de Tulsa https://t.co/19fbkZtKRO"
"536","Sinon je vous ai pas dit mais j'ai continuer a avancer sur le dessin d'Akatsuki, j'espère avoir le temps de finir ce weekend"
"537","RT @Le_Figaro: Hollande et Valls face aux rumeurs de divorce https://t.co/vhawd9a5DY"
"538","RT @BruceGrannec: #RT &amp; #FOLLOW pour avoir une chance de gagner @AntoGriezmann 87 sur la console de ton choix ! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/0KnEtWSKNF"
"539","RT @dreynaKC: C'est la version originale de ""Work"" que PARTYNEXTDOOR avait envoyé à Rihanna <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>https://t.co/JBBdX1Ollb"
"540","RT @bxsimlo: ""Que faites-vous de votre vie <ed><U+00A0><U+00BD><ed><U+00B8><U+008F> ?"" Moi: https://t.co/PhWcT8QqTv"
"541","RT @Nawelement: J'ai besoin de sommeil"
"542","RT @MINPOSTEL2035: Premières Journées de l’Économie Numérique au Cameroun, 3 et 4 mars 2016 au Palais des Congrès de Yaoundé
#JNEN #Team237…"
"543","@TyphonBaalAmmon @AspExplorer @Ostramus_ et on ne parle même pas de l'odeur du papier !"
"544","j'en ai marre de perdre toute mes affaires la"
"545","@ASSEofficiel #Galtier a osé !! Normalement un milieu à 3 et 2 attaquants sans oublier le retour de M. #Perrin #ALV https://t.co/QWZwBmUdsP"
"546","J'suis tombée amoureuse de Matt Bomet dans ahs hôtel"
"547","Maintenant que vous avez pu les essayer, quelle est votre @Porsche préférée du #Porsche Expansion Pack de #Forza6 ? https://t.co/ciCCU87G0F"
"548","J'ai envie de pleuuuuurer la <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>"
"549","RT @Simonnet2: Contre #LoiElKhomri #NDDL gaz de schiste.. les insoumis mobilisés ! J'étais au Talk @Le_Figaro pr en parler #JLM2017 https:/…"
"550","RT @LeVraiHoroscope: Fait peu connu sur le #Capricorne : il est très maladroit et gaffeur en amour, il peut avoir des fous rires lors de mo…"
"551","RT @135citypoto: Jurez ça c'est pas un signe de la fin du monde ? https://t.co/gf8YnD7vLs"
"552","RT @mzganfox: j'ai envie de bloquer son numéro http://t.co/qYANmy9F1P"
"553","RT @Mister_Daminou: Hier soir j'ai couché avec une meuf de twitter son pseudo était Sarah115 , et ce matin elle avait changée son pseudo po…"
"554","RT @Yvon707: C'est tellement agréable et invitant pour les entreprises de s'installer au Québec! #stiredanslpied
https://t.co/y6MqtL51NA"
"555","RT @ThibaultChv: Ton pouce c 1 doigt de pied  https://t.co/78HTM5lwK1"
"556","@mauricejerome97 Vs auriez du lire l'article : une compilation de témoignages de gens vivants sous le jourg de la pensée unique. @philomag"
"557","@GucheTheo c'est vrai que le ptit 20 de la semaine dernière ..<ed><U+00A0><U+00BD><ed><U+00B8><U+008F>"
"558","Trop hâte de voir la nouvelle saison de @GreysABC!!!!!!!!!! Sur @TF1 #GreysAnatomy #TF1 <U+2764><U+FE0F>"
"559","Je relativise au final si je suis arrêter longtemps à force de faire de la muscul du haut du corps je serais strong (peut être) #Muscul"
"560","RT @smxleofbrad: j'ai peur de me faire remplacer en permanence parce que je sais qu'il y a mieux que moi"
"561","RT @dreynaKC: 36. PARTYNEXTDOOR, Roy Woods, Amir Obé, tous ça ils sont tellement sous côtés, alors qu'ils ont tellement de talent"
"562","RT @F_Desouche: Le commandant de l’OTAN :  “ISIS se répand comme un cancer parmi les réfugiés” https://t.co/5w12JG1iDN"
"563","J'espère que mes copines n'ont pas été obligé de sauter sur tout les amis qu'elles ont pour vérifier la solidité de leur amitié."
"564","The Past Focus @ Le Quartz, Scène Nationale de Brest https://t.co/Pl6pbnMWwK"
"565","RT @YoPauline_: @JazzyBazz c'est une tuerie ton album putain je m'attendais à un truc de dingue mais c'est au delà de mes espérances, je l'…"
"566","RT @b_maheu: Foutage de gueule encore! https://t.co/KdMH3JAHPD"
"567","RT @PSGworld: [INFO] CdF : AS Saint-Etienne - PARIS Saint-Germain 1/4 de finale Stade Geoffroy Guichard à partir de 21h05* sur @France3tv. …"
"568","RT @valeriomotta: Je viens de passer sur la N165 où il y a eu la manif anti-transfert de l'aéroport, dégradations consternantes #nddl https…"
"569","RT @Eduscol: Découvrez les 7 projets nominés de l'@accreteil pour le #Concours national #NonAuHarcèlement https://t.co/IhDSiA7CQK https://t…"
"570","A partir de Lundi ca va changer de toute façon"
"571","@Coulineasyouare @ClarisseGrd C'est la claque de Joachim"
"572","@SH_HL_ @Neshey_Silsna C'est pas possible, les mages ont une sorte de liens psychique, si un d'eux à un problèmes les autres le savent"
"573","RT @BerthierGilles: 14 ans de #Mitterrand .. 12 ans de #Chirac .. Ils ont plié le pays en dépensant sans compter ce que tu n'avais pas .. s…"
"574","@boris_lay @FranceMarie47 @FCuillandre la débilité n'a plus de fin ce type est dangereux mais il est Français je crois le futur du pays <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>"
"575","@ElodiePalazzol1 tu viens de niquer ma soirée <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>"
"576","RT @postbadcutee: On a que 4 ou 5 vrai amis le reste c'est de l'eau <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>"
"577","RT @ageofamnesia: J'ai besoin de partir loin d'ici."
"578","RT @nikosaliagas: Le chauffeur de taxi me dit :""c'est pas vous Mykonos?"" Voilà. Une consécration. Tant d'années d'études et de tv. Pour êtr…"
"579","RT @anaisdelvaoff: Le 9 mars sur #France2 on vous parle de nos rêves de gosses avec #LucienJeanBaptiste dans… https://t.co/G1sZpeLHZd"
"580","#Repost @mellealizee with repostapp
···
Toujours un plaisir de jouer… https://t.co/9BFNNuU7MG"
"581","Le match de ce week-end entre les 2 meilleures attaques du championnat n'est pas diffusé ??!! @machainesport @LNBofficiel @PatriceDumont"
"582","RT @Alextrxm: J'avais jamais vu un battle de pingouins avant ce jour <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/QlfmKYnkt3"
"583","tu sais faire parler de toi et c'est plutôt touchant"
"584","Escargophone attrapé !
Des photos exclusives de l'énigmatique Mr 0 !!
https://t.co/JsBtIUJB7t #TreCru https://t.co/qg7B7xwI8d"
"585","@hectorbrc7 mais c'est de l'huile mais genre un tout petit peu"
"586","quand j'suis dans la sdb j'réfléchis tjrs au sens de la vie genre jui posée par terre et puis je pense"
"587","Je viens d'apprendre que Louise Rennison est morte... Une partie de mon adolescence est morte aussi, là. Envie de relire Georgia Nicolson"
"588","En vrai j'aurais fait plein de trucs pendant ces vacances.
Mais j'ai quand même pas du tout envie de retourner en cours.."
"589","RT @ParolesCelebres: «Ne me fais pas de belle promesse, ne me dit pas que tu m'aimes pour la vie entière, sois juste là et prouve moi ton a…"
"590","RT @wives4sex: Amatrice s' embroche la fouffe sur la queue de son copain https://t.co/Y3jV8arb1o"
"591","@FanzouzeAVie Ah ouais je serai trop marrant ! j'imaginerai bien la tête de Matthieu !"
"592","RT @CedriCommeLaBD: YA
TOUJOURS
CE
GENRE
DE
TWEET
QUI
FAIT
CHIER
TA
TL
MAIS
QUE
TU
VA
QUAND
MEME
RT
JUSTE
POUR
FAIRE
CHIER
LES
AUTRES"
"593","RT @Bastian_Baker: ""Si vous avez du courage, vous pouvez vous passer de réputation"""
"594","De toute façon la Cube je crois qu'elle fume ou se drogue avant de prendre des décisions, vu les dernières qu'elle a prise, voilà quoi."
"595","RT @NotreHoroscope: Reconnaître une #Balance physiquement : elle est très belle par nature, rien de plus à dire !"
"596","Découvrez l'entraînement ultra sensuel de Jen Selter ! https://t.co/NUoAZTWTLL via @GentsideSport"
"597","#EtreCelibCest le feu ! Genre tu peux te poser auprès de n'importes quelles filles sans qu'une seule ne t'emmerde!"
"598","RT @kiwichip: Ca c'est le genre de truc tu te dis : "" ok, je vais pas prendre de risque "" http://t.co/LYMVCDefc2"
"599","RT @Mdelormeau: Tranquillement installé devant ma tv, tt de suite c #tpmp sur @D8TV avec ma copine @EnoraMofficiel aux commandes <ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+270C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> #sout…"
"600","@LTDJV Mais j'ai oublié les pas de danse au clair de lune !!"
"601","@PiKaKilleuR Je m'en fiche de ça franchement y'a rien de plus important que la joie de vivre"
"602","RT @Thxbault_: vivement l'été qu'on puisse sortir en tee-shirt des l'matin et voir l'soleil se coucher à 22h avec ses putins d'potes de mer…"
"603","RT @LesEchos: Les start-up du cannabis lèvent 200 millions de dollars &gt;&gt; https://t.co/FYtvvnNXC3 https://t.co/EC8hHFWzjD"
"604","Hum... 
J'ai peur de tes mots  https://t.co/HhK2Le3RWN"
"605","RT @CommeIvoir: Ya un gars son papa lui dit sort de maison il dit moi je suis chez mon papa toi va chez ton papa aussi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <U+270B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF>"
"606","RT @MurielNana2: La vie y'a des gens tu te dis que jamais de t'en passerai,au final ils t'ont lâché aussi vite qu'une voiture de course c'e…"
"607","RT @lemondefr: Turquie : le journaliste Can Dündar veut faire de son procès celui « des crimes de l’Etat » https://t.co/ReBXA0Joa2 https://…"
"608","RT @AlexOTime: les sites de streaming c abusé tu bouges a peine ta souris ya 30 fenêtre de pub ki s'ouvrent te demandant si tu vx rencontre…"
"609","C'est ça de la jouer #puteaclic @LaMeuse_be .... 
Du #buzz au #badbuzz 
@Sophie_Gourion"
"610","RT @ParisNoLimit: Zlatan Ibrahimovic et Thiago Silva présélectionnés pour le trophée du meilleur joueur de L1 de février #PSG https://t.co/…"
"611","RT @FuiteDeGaze: Trump montre qu'une ligne identitaire décomplexée écrase tout sur son passage malgré l'exclusion du système entier
https:/…"
"612","RT @ilyesdjadeloff: Mdrr mon père il a pris mon téléphone il a envoyé ""jtm bb"" à toutes les meufs de mon répertoire , il a 55 ans i cherche…"
"613","RT @Sao__Tao: J ai mal à L œil droit et je me sens de légèrement fatigué Jvais voir ce que J ai sur Doctissimo.... Ah bah Voila. Il me rest…"
"614","RT @LibelluleGreen: @aforefreer @keiffer59 trahi joue avec sa sécurité ! Entre patriote on doit le respect et la solidarité, pas de bagarre…"
"615","RT @LeVraiHoroscope: Fait peu connu sur le #Poissons : il sait se rendre discret lors de situations tendues, il peut ainsi s'échapper tranq…"
"616","RT @afpfr: #instantané Un jeune réfugié syrien avec sa bouée avant de tenter la traversée de la mer Egée. Photo @Kilicbil #AFP https://t.co…"
"617","chaque épisode de la série Black Mirror m'a vraiment perturbée <ed><U+00A0><U+00BD><ed><U+00B8><U+00AE>"
"618","""Brigitte, Jain, Mr Oizo, … : la suite de la programmation Terres du Son 2016 #tours"" https://t.co/35ZFlP9CDj via @37degresmag"
"619","RT @StarWarsFR: On a parfois l'impression que la sortie de l'Épisode VIII ne s'approche pas du tout... https://t.co/RKtBBBYys4"
"620","@Leo_ASSE42 moi je dis c'est faisable de ouf!"
"621","RT @Suuper_Pipoo: Ce plat du pied de Pep pour rendre le ballon à Bernât, plein de classe avec ses mocassins"
"622","@SoDakotaJohnson rated r c pas interdis au moins 18 lol mais tu sais y'a plein de films jeune etc comme cruel intention rated r aussi"
"623","@TPMS @juste mon idole qui a signé se ballon <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> serait content de le gagner"
"624","La détermination que j'ai eu aujourd'hui pour rester bosser à l'iut jusqu'à 20h avec une journée de 8h de cours."
"625","@szadkowski_m après y a pas les chiffres de la VOD. il me semble que House of cards a été un immense échec d'audience sur Netflix : 0 tlsp"
"626","Bon de réduction de 10€ valable pour toute addition minimum de 20€ chez Flunch à 0,80€ chez Groupon https://t.co/YVMvECuQL2 via @cliquodeal"
"627","Après Ange BRIERE de la Chambre des métiers, c'est Marcel DENIEUL  DE LA Chambre s'agriculture qui poursuit. @3CCulinaire #MonDinerRennais"
"628","RT @lucieeepp: Je viens de voir les fiançailles d'un mec sur FB alors qu'il y a deux semaines il était dans mes DM <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>"
"629","RT @AmelieMatela: toute ma vie j'entends ""tu vas me manquer"" de maître gims comment voulez vous que ça aille mdr"
"630","RT @2bonnefoi: @JeanAristote @Sebfalgoux C'est possible. Le nombre se salauds et de violeurs grimpe en flèche depuis quelques décennies."
"631","Obliger de s inscrire sur https://t.co/H0jpofFBn7 pour faire un ticket pour un bug..  @github sans pull request intérêt ?"
"632","RT @flawsjade: PTDR LES ZINZINS DE L'ESPACE LA MUSIQUE ELLE ÉTAIT GRAVE CHELOU [30] https://t.co/csMAKZQKmv"
"633","RT @lequipe21: 10 jours exceptionnels à venir sur @lequipe21 avec les Championnats du monde de biathlon. RDV demain dès 13h20. https://t.co…"
"634","RT @EmineminfosFR: Les répétitions pour la tournée d’Eminem viennent de débuter!

12 mars - Brésil
18 mars - Argentine
19 mars - Chili http…"
"635","RT @TeamGrandeFR: #PHOTOS Robe de la collection d'Ariana avec la marque Lipsy London à 45£ (= 58€) dispo ici : https://t.co/YzXrOUOZiV http…"
"636","@lslzlzllzkzle @DRISSWZL mdrrr mai t ki srx a detester les arabes alrs kils ont rien fait fils de pute"
"637","#RH et salariés : un couple en crise ?! (#BlogRH) https://t.co/MPiNZhJjJu https://t.co/NPxZfYxJYl"
"638","RT @kamidz_: g mis tunisie pr "" tunisie ou maroc"" psk j'frequente trop de tounsi j'me sens tunisienne"
"639","fait tourner la b man, laisse moi tirer sur ce morceau de salade"
